,Date,Ta (°C),Tm (°C),I3 (W/m2),I15 (W/m2),P (kW)
361,2012-03-21 11:51:00,17.5265,29.403666666666663,201.03770833333328,205.35124999999994,153.9059375
362,2012-03-21 12:51:00,17.761166666666668,29.84516666666667,34.18316666666668,33.47866666666666,22.27023333333333
363,2012-03-21 13:51:00,17.825833333333332,28.55066666666667,0.0,0.009666666666666665,0.1372
364,2012-03-21 14:51:00,17.509333333333334,25.979666666666663,0.0,0.0,0.0
365,2012-03-21 15:51:00,17.115333333333336,21.8085,0.0,0.0,0.0
366,2012-03-21 16:41:00,15.841,17.2572,0.0,0.0,0.0
367,2012-03-21 17:55:00,13.902999999999999,12.426833333333333,0.0,0.0,0.0
368,2012-03-21 18:55:00,12.599833333333335,9.973166666666666,1.3150000000000002,1.5496666666666665,0.8627499999999999
369,2012-03-21 19:55:00,12.838333333333333,11.172333333333333,63.94983333333336,65.99116666666667,47.49021666666666
370,2012-03-21 20:55:00,12.885833333333332,11.181166666666668,160.92616666666672,153.64166666666668,135.7190333333333
371,2012-03-21 21:55:00,12.798333333333332,10.9535,342.3337500000002,324.0841666666667,271.1895208333333
378,2012-03-22 04:55:00,10.969166666666666,8.665000000000001,760.6766101694915,844.6386440677965,657.0421355932203
379,2012-03-22 05:55:00,10.892000000000001,6.9751666666666665,856.7875000000003,950.3520000000003,726.8557166666667
380,2012-03-22 06:55:00,11.179333333333332,7.0865,842.5841666666666,919.408333333333,710.5634000000003
381,2012-03-22 07:55:00,13.150666666666666,12.492166666666668,766.4224999999999,817.1891666666666,635.5511999999999
382,2012-03-22 08:55:00,15.437833333333336,16.96666666666667,636.4736666666666,668.3961666666668,532.2413833333334
383,2012-03-22 10:50:00,18.1786,29.464,443.3675000000001,460.16633333333334,360.4308666666667
384,2012-03-22 11:50:00,19.111333333333334,32.2505,226.66499999999994,229.92266666666674,167.32303333333337
385,2012-03-22 12:50:00,19.798833333333334,32.755833333333335,42.48599999999997,40.90066666666664,27.67383333333334
386,2012-03-22 13:50:00,20.196166666666667,32.280166666666666,0.0,0.0,0.15285
387,2012-03-22 14:50:00,20.389166666666668,30.200333333333333,0.0,0.0,0.0
388,2012-03-22 15:50:00,20.238333333333333,26.72383333333333,0.0,0.0,0.0
389,2012-03-22 16:50:00,18.825333333333333,21.115333333333336,0.0,0.0,0.0
390,2012-03-22 17:50:00,16.400166666666667,14.881333333333332,0.0,0.0,0.0
391,2012-03-22 18:50:00,14.198166666666667,10.317499999999999,0.5223333333333333,0.49833333333333324,0.17913333333333334
392,2012-03-22 19:50:00,12.800333333333333,7.753333333333333,28.041,27.54766666666666,18.534533333333336
393,2012-03-22 20:50:00,12.12,6.911166666666667,135.17566666666661,140.97516666666667,115.54968333333326
394,2012-03-22 21:50:00,10.986833333333335,6.035833333333334,289.70116666666667,306.0660000000001,251.53383333333335
401,2012-03-23 04:50:00,11.008333333333335,9.592333333333334,421.6736666666667,454.44566666666645,378.52881666666684
402,2012-03-23 05:50:00,11.566,10.167833333333332,485.3095,509.8766666666665,424.7318833333334
403,2012-03-23 06:50:00,11.739000000000003,10.457500000000001,585.5826666666668,581.9134999999999,496.2591500000002
404,2012-03-23 07:50:00,12.750833333333333,12.402833333333334,504.3144999999998,530.1785000000001,428.1002833333335
405,2012-03-23 08:50:00,14.618,16.430166666666665,526.8448333333334,544.7640000000002,456.67316666666676
406,2012-03-23 09:50:00,17.309166666666666,25.986333333333334,364.95366666666683,374.8471666666666,311.30383333333333
407,2012-03-23 10:50:00,19.929999999999996,33.31633333333333,222.71649999999997,222.10283333333336,195.3660833333333
408,2012-03-23 11:50:00,22.361500000000003,42.713,137.29833333333335,138.16049999999996,120.60844999999999
409,2012-03-23 12:50:00,23.748166666666666,42.51416666666667,45.07283333333333,45.4915,38.50333333333332
410,2012-03-23 13:50:00,24.700333333333333,43.88649999999999,0.07716666666666666,0.1255,0.3234833333333333
411,2012-03-23 14:50:00,22.642166666666665,31.773,0.0,0.0,0.0
412,2012-03-23 15:50:00,21.987333333333336,26.523,0.0,0.0,0.0
413,2012-03-23 16:50:00,21.003333333333334,23.349666666666664,0.0,0.0,0.0
414,2012-03-23 17:50:00,19.538,18.848166666666668,0.0,0.0,0.0
415,2012-03-23 18:50:00,17.380666666666666,14.105166666666667,1.273,1.4661666666666666,0.612
416,2012-03-23 19:50:00,15.549833333333332,12.3185,61.88949999999999,62.752833333333356,46.17871666666667
417,2012-03-23 20:50:00,14.241666666666667,10.424833333333334,143.55716666666663,162.0611666666667,121.80459999999997
418,2012-03-23 21:40:00,13.820400000000001,10.5424,459.35350000000005,529.8018333333334,386.3620666666667
425,2012-03-24 04:50:00,11.586666666666666,10.2755,632.7219999999999,721.6318333333336,556.4359666666667
426,2012-03-24 05:50:00,11.896833333333333,10.4835,574.5003333333333,629.2926666666664,497.9264166666669
427,2012-03-24 06:50:00,12.351833333333333,11.555833333333332,442.13300000000004,464.25100000000015,387.7568833333333
428,2012-03-24 07:50:00,13.204999999999998,14.16216666666667,585.1931666666666,610.7123333333334,495.29814999999996
429,2012-03-24 08:50:00,15.541833333333335,23.247833333333332,587.9426666666666,634.2363333333336,495.6019833333336
430,2012-03-24 09:50:00,18.694666666666667,36.669666666666664,639.4151666666666,664.3453333333332,525.3320000000002
431,2012-03-24 10:50:00,21.665666666666667,43.60083333333333,442.1016666666667,447.58433333333306,358.0310500000002
432,2012-03-24 11:50:00,22.62166666666667,37.60316666666667,155.08149999999992,147.19566666666668,122.28743333333335
433,2012-03-24 12:50:00,22.597166666666666,34.30183333333333,49.56116666666665,45.317833333333326,34.60256666666666
434,2012-03-24 13:50:00,22.00666666666667,32.29383333333333,0.0,0.009666666666666665,0.21080000000000002
435,2012-03-24 14:50:00,22.445999999999998,33.80416666666667,0.0,0.0,0.0
436,2012-03-24 15:50:00,21.894166666666663,28.171833333333336,0.0,0.0,0.0
437,2012-03-24 16:50:00,20.25133333333333,21.45116666666667,0.0,0.0,0.0
438,2012-03-24 17:50:00,17.840833333333332,16.356166666666667,0.0,0.0,0.0
439,2012-03-24 18:50:00,15.234833333333334,12.4095,1.8216666666666668,1.859166666666667,0.9915166666666667
440,2012-03-24 19:50:00,13.764000000000001,11.009666666666668,83.7328333333333,95.21849999999998,67.4842
441,2012-03-24 20:50:00,13.121166666666667,9.868666666666664,249.50116666666665,263.73616666666675,216.62649999999994
442,2012-03-24 21:40:00,12.0798,7.6596,462.4031666666668,522.82,398.5008666666667
449,2012-03-25 04:50:00,10.333166666666665,7.275833333333334,634.9316666666667,732.6164999999999,555.9442666666667
450,2012-03-25 05:50:00,10.499166666666667,7.843333333333334,714.4388333333336,802.6631666666667,594.8364833333334
451,2012-03-25 06:50:00,11.305,9.6435,815.1321666666666,906.0388333333333,683.9197999999997
452,2012-03-25 07:50:00,13.845166666666666,15.036166666666665,812.6848333333332,883.8673333333335,673.2266999999998
453,2012-03-25 08:50:00,16.200999999999997,23.388333333333332,718.2805,757.8714999999997,596.5344333333334
454,2012-03-25 09:50:00,18.802666666666664,34.594166666666666,456.9908333333333,468.34316666666666,383.8112000000002
455,2012-03-25 10:50:00,20.753333333333334,34.9685,319.39083333333326,321.02983333333333,269.90776666666665
456,2012-03-25 11:50:00,21.452333333333332,35.36233333333333,175.20266666666672,174.57416666666666,141.47171666666665
457,2012-03-25 12:50:00,21.524666666666665,34.471000000000004,51.52516666666667,51.725,40.80573333333329
458,2012-03-25 13:50:00,21.043166666666668,32.47833333333333,0.058,0.09766666666666667,0.2961833333333333
459,2012-03-25 14:50:00,19.700666666666663,25.564833333333336,0.0,0.0,0.0
460,2012-03-25 15:50:00,19.304166666666667,23.858333333333334,0.0,0.0,0.0
461,2012-03-25 16:50:00,18.1125,19.603333333333335,0.0,0.0,0.0
462,2012-03-25 17:50:00,16.38383333333333,15.5775,0.0,0.0,0.0
463,2012-03-25 18:50:00,14.729166666666666,11.4445,2.244333333333333,2.3853333333333335,1.4095666666666664
464,2012-03-25 19:50:00,13.649333333333333,9.169666666666666,76.73,92.56500000000003,54.08248333333334
465,2012-03-25 20:50:00,12.752,7.914833333333333,248.0258333333333,293.37000000000006,219.73365000000013
466,2012-03-25 21:40:00,12.0442,8.191199999999998,452.76000000000016,521.3763333333333,393.19121666666666
473,2012-03-26 04:50:00,11.339,6.724666666666667,639.4715,723.4136666666667,560.2130999999998
474,2012-03-26 05:50:00,11.171333333333331,6.545833333333333,773.3456666666665,860.5068333333334,661.5532166666667
475,2012-03-26 06:50:00,12.058333333333332,8.607666666666665,849.547,936.2088333333336,715.6078499999998
476,2012-03-26 07:50:00,14.168999999999999,13.228,855.890333333333,928.208,717.5471666666667
477,2012-03-26 08:50:00,16.429833333333335,19.904666666666667,815.9403333333333,870.9043333333334,680.1402666666662
478,2012-03-26 09:50:00,18.6775,26.97616666666666,632.6975,658.9416666666668,525.6607777777776
479,2012-03-26 10:50:00,20.098833333333335,30.6605,484.3828333333332,494.8815,379.7426333333333
480,2012-03-26 11:50:00,21.015,31.030833333333334,258.8999999999999,251.61133333333336,181.8095333333333
481,2012-03-26 12:50:00,21.374333333333336,32.76166666666667,52.06799999999999,51.50883333333334,30.28143333333334
482,2012-03-26 13:30:00,21.624750000000002,31.104499999999998,0.16516666666666666,0.381,0.5349166666666666
483,2012-03-26 14:53:00,21.022000000000002,27.267666666666667,0.0,0.0,0.0
484,2012-03-26 15:53:00,20.426499999999997,24.499333333333336,0.0,0.0,0.0
485,2012-03-26 16:53:00,19.48416666666667,20.8105,0.0,0.0,0.0
486,2012-03-26 17:53:00,17.483166666666666,16.072,0.0,0.0,0.0
487,2012-03-26 18:53:00,15.812,13.209000000000001,2.7755000000000005,4.519833333333333,1.99765
488,2012-03-26 19:53:00,14.688666666666668,12.236166666666668,101.16599999999997,128.6883333333333,69.33068333333334
489,2012-03-26 20:53:00,14.016833333333336,10.922333333333333,313.89866666666666,381.1290000000001,276.20464999999996
490,2012-03-26 21:53:00,13.954500000000001,10.756333333333332,537.6870000000001,617.1885,463.3438333333334
497,2012-03-27 04:53:00,12.227833333333335,8.687666666666667,722.0401666666671,816.1941666666665,627.2570833333333
498,2012-03-27 05:53:00,12.017499999999998,8.755333333333335,844.0153333333334,943.2173333333327,723.3532666666669
499,2012-03-27 06:53:00,13.125166666666665,11.189666666666666,902.1766666666667,991.67,761.9455499999998
500,2012-03-27 07:53:00,15.5775,17.547833333333333,891.364166666667,962.5091666666666,744.5030333333332
501,2012-03-27 08:53:00,17.31416666666667,23.519333333333332,820.7785000000001,869.0101666666669,683.5304333333336
502,2012-03-27 09:53:00,18.130166666666668,26.665499999999998,681.8413333333335,710.0406666666669,568.7895166666669
503,2012-03-27 10:53:00,18.285666666666664,28.426166666666663,487.35283333333325,497.10383333333334,392.6479166666667
504,2012-03-27 11:53:00,17.954666666666668,28.36566666666667,265.03716666666674,256.13883333333337,185.46394999999998
505,2012-03-27 12:53:00,18.533333333333335,29.06216666666667,55.47683333333334,54.143000000000015,31.646016666666693
506,2012-03-27 13:53:00,18.965833333333332,29.301,0.2778333333333334,0.46299999999999997,0.6152500000000001
507,2012-03-27 14:53:00,18.947166666666664,26.683333333333337,0.0,0.0,0.0
508,2012-03-27 15:53:00,18.779999999999998,23.343,0.0,0.0,0.0
509,2012-03-27 16:53:00,17.346166666666665,18.6345,1.4391666666666665,1.936,1.1266166666666666
510,2012-03-27 17:53:00,15.676499999999997,14.249,92.75733333333334,115.89316666666666,65.84148333333334
511,2012-03-27 18:53:00,14.052999999999999,11.282333333333334,296.21166666666676,356.4454999999999,260.71393333333344
512,2012-03-27 19:03:00,13.597,10.399,507.0556666666667,577.2864999999999,434.8506333333332
518,2012-03-28 03:59:00,13.031,10.749,686.8575000000001,772.6291666666668,601.1528000000002
519,2012-03-28 04:59:00,12.512166666666666,10.525999999999998,805.9425,896.2953333333335,686.4374500000002
520,2012-03-28 05:59:00,12.0075,10.0625,867.831666666667,954.2531666666669,736.6538000000003
521,2012-03-28 06:59:00,12.738166666666666,11.582166666666666,867.4118333333333,934.8766666666666,725.9189666666667
522,2012-03-28 07:59:00,14.880166666666668,17.546666666666663,797.8613333333335,842.8260000000004,659.5419666666668
523,2012-03-28 08:59:00,17.36933333333333,22.159499999999998,661.075166666667,688.7705000000002,544.5880500000001
524,2012-03-28 09:59:00,18.833499999999997,27.5,478.3711666666667,486.8135000000001,382.4352499999999
525,2012-03-28 10:59:00,20.019000000000002,30.831500000000002,258.7866666666665,250.48483333333328,184.2055000000001
526,2012-03-28 11:59:00,20.211833333333335,30.991666666666664,58.80383333333332,56.405,34.84306666666667
527,2012-03-28 12:59:00,20.489500000000003,30.634666666666664,0.5548333333333332,0.8101666666666667,0.9122333333333332
528,2012-03-28 13:59:00,20.504,30.56416666666667,0.0,0.0,0.0
529,2012-03-28 14:59:00,20.161000000000005,27.382,0.0,0.0,0.0
530,2012-03-28 15:59:00,19.898,24.31516666666667,0.0,0.0,0.0
531,2012-03-28 16:59:00,18.582166666666666,19.867,0.0,0.0,0.0
532,2012-03-28 17:59:00,16.472999999999995,14.9225,3.8163333333333336,5.477833333333334,2.41995
533,2012-03-28 18:59:00,14.646666666666667,11.345833333333331,106.22233333333334,130.632,70.42936666666665
534,2012-03-28 19:59:00,13.524666666666667,9.490166666666667,299.5131666666667,351.55016666666677,257.72936666666675
535,2012-03-28 20:59:00,12.976333333333331,8.547833333333333,512.3218333333333,586.6241666666667,434.2028500000002
536,2012-03-28 21:39:00,12.5815,7.69425,689.7496666666663,778.8656666666667,592.9878166666665
542,2012-03-29 03:59:00,7.994,2.31,807.7743333333332,896.6161666666665,671.4891333333337
543,2012-03-29 04:59:00,7.393166666666667,1.8661666666666668,861.9365000000001,945.9608333333333,706.6775333333333
544,2012-03-29 05:59:00,7.1818333333333335,2.0465,839.9606666666666,911.0271666666666,676.3002166666663
545,2012-03-29 06:59:00,8.650666666666666,5.273833333333333,785.0848333333332,740.3936666666664,620.5299500000002
546,2012-03-29 07:59:00,13.766666666666666,16.120166666666666,660.5835000000001,617.436,534.7794333333333
547,2012-03-29 08:59:00,17.388166666666667,26.785833333333333,465.4823333333335,468.91683333333333,370.00943333333345
548,2012-03-29 09:59:00,19.397499999999997,35.308166666666665,245.56699999999998,237.03883333333332,175.31120000000004
549,2012-03-29 10:59:00,20.783,44.129999999999995,58.47650000000001,54.912666666666674,35.38425
550,2012-03-29 11:59:00,22.0325,44.787,0.5058333333333332,0.6366666666666666,0.8390333333333334
551,2012-03-29 12:59:00,22.720333333333333,47.30616666666666,0.0,0.0,0.0
552,2012-03-29 13:59:00,23.22883333333333,44.496333333333325,0.0,0.0,0.0
553,2012-03-29 14:59:00,22.6705,36.857,0.0,0.0,0.0
554,2012-03-29 15:59:00,21.715999999999998,32.18816666666666,0.0,0.0,0.0
555,2012-03-29 16:59:00,19.945333333333334,24.563166666666664,4.152833333333333,6.2844999999999995,2.6450833333333335
556,2012-03-29 17:59:00,17.483999999999998,15.923666666666668,110.35033333333332,137.5258333333333,75.62676666666668
557,2012-03-29 18:59:00,15.090166666666667,10.178833333333332,317.9168333333333,379.0798333333334,280.91460000000006
558,2012-03-29 19:59:00,13.501,7.847166666666667,530.7268333333333,602.4175000000001,449.8487499999999
559,2012-03-29 20:59:00,12.292833333333334,6.964166666666667,691.1220000000001,772.2621666666665,588.6249999999998
560,2012-03-29 21:39:00,11.84675,6.825749999999999,817.5898333333334,910.417,688.1618833333333
566,2012-03-30 03:59:00,10.401,5.7,866.8133333333334,952.0706666666664,713.4084666666666
567,2012-03-30 04:59:00,10.356,5.178333333333334,837.9533333333335,904.8953333333332,681.7681166666667
568,2012-03-30 05:59:00,10.454666666666666,5.422166666666667,788.3125,835.7329999999998,627.8302500000001
569,2012-03-30 06:59:00,11.800666666666666,8.201833333333333,646.6258333333334,671.1346666666666,421.7038833333335
570,2012-03-30 07:59:00,15.498166666666668,19.1725,479.6611363636364,488.5077272727271,383.3850681818183
571,2012-03-30 08:59:00,18.811000000000003,31.290833333333335,239.32049999999998,230.67150000000004,172.1916
572,2012-03-30 09:59:00,21.087833333333332,38.858,59.155,54.13766666666666,36.9633333333333
573,2012-03-30 10:59:00,21.802666666666667,44.7985,0.464,0.5558333333333333,0.9035166666666667
574,2012-03-30 11:59:00,22.703333333333333,48.73883333333333,0.0,0.0,0.0
575,2012-03-30 12:59:00,23.305500000000006,48.91466666666667,0.0,0.0,0.0
576,2012-03-30 13:59:00,23.132666666666665,46.29516666666667,0.0,0.0,0.0
577,2012-03-30 14:59:00,23.0565,40.93783333333333,0.0,0.0,0.0
578,2012-03-30 15:39:00,22.89125,35.01325,4.799333333333333,5.455166666666667,2.67425
579,2012-03-30 16:58:00,21.825,26.439499999999995,90.0641666666667,109.59133333333331,69.40541666666667
580,2012-03-30 17:58:00,18.678333333333335,17.349999999999998,192.70999999999975,230.89999999999975,155.28000000000003
581,2012-03-30 18:58:00,16.175833333333333,11.272666666666666,403.8036666666668,461.40033333333326,335.6477166666668
582,2012-03-30 19:58:00,14.163333333333332,8.347833333333332,672.3963333333332,749.3571666666668,576.6921000000002
583,2012-03-30 20:58:00,13.139666666666665,7.639166666666667,795.5308333333336,878.522,664.9083500000005
584,2012-03-30 21:58:00,12.413166666666667,7.6435,850.0488235294117,932.8032352941178,703.5770000000002
591,2012-03-31 04:58:00,11.2845,7.4926666666666675,843.140625,899.4999999999999,685.56625
592,2012-03-31 05:58:00,10.692,6.369166666666666,784.3360975609758,827.9490243902438,629.9061219512196
593,2012-03-31 06:58:00,11.956666666666665,8.897333333333334,646.8636666666664,673.5071666666666,517.0956833333333
594,2012-03-31 07:58:00,13.299999999999999,12.43,430.92883333333333,399.1075000000002,347.2993666666667
595,2012-03-31 08:58:00,17.079333333333334,23.727,247.53599999999994,210.61500000000007,174.69708333333332
596,2012-03-31 09:58:00,20.291666666666668,40.19166666666667,64.49533333333333,57.17899999999998,37.33465000000001
597,2012-03-31 10:58:00,21.399833333333333,44.70966666666667,0.8105,0.8613333333333333,1.0501833333333335
598,2012-03-31 11:28:00,21.810333333333332,46.75299999999999,0.0,0.0,0.0
599,2012-03-31 12:58:00,22.954400000000003,47.239599999999996,0.0,0.0,0.0
600,2012-03-31 13:57:00,22.939750000000004,45.595749999999995,0.0,0.0,0.0
601,2012-03-31 14:57:00,22.560333333333332,40.2915,0.0,0.0,0.0
602,2012-03-31 15:57:00,22.708166666666667,34.94783333333334,0.0,0.0,0.0
