Date,Ta (°C),Tm (°C),I (W/m2),Month,Day,Time,Season,P (kW)
2012-08-28 05:50:00,23.209000000000003,21.13083333333333,24.97621733333333,8,28,5,2,11.0866
2012-08-28 06:50:00,24.613,24.6065,192.16811733333338,8,28,6,2,128.95581666666666
2012-08-28 07:50:00,25.872,29.126833333333337,417.0829173333333,8,28,7,2,332.7077499999999
2012-08-28 08:50:00,26.904666666666667,32.733666666666664,618.1350826666667,8,28,8,2,486.3049666666665
2012-08-28 09:50:00,27.567166666666665,34.751,789.5456773333335,8,28,9,2,631.2233166666668
2012-08-28 10:50:00,28.400666666666663,38.408166666666666,907.05026,8,28,10,2,716.4447833333332
2012-08-28 11:50:00,28.439000000000004,38.519000000000005,950.850116,8,28,11,2,731.3708333333336
2012-08-28 12:50:00,28.922166666666666,38.89583333333333,937.9450386666665,8,28,12,2,734.5921333333332
2012-08-28 13:50:00,28.854666666666663,37.227,859.6508813333332,8,28,13,2,683.2323666666665
2012-08-28 14:50:00,28.92583333333333,35.666666666666664,719.4559439999999,8,28,14,2,579.0816333333335
2012-08-28 15:50:00,28.996166666666664,33.650166666666664,527.4187839999998,8,28,15,2,423.23775000000006
2012-08-28 16:50:00,28.33033333333333,29.92816666666667,302.1912040000001,8,28,16,2,223.39888333333332
2012-08-28 17:50:00,27.533666666666672,25.78016666666667,93.01705599999997,8,28,17,2,52.04715
2012-08-28 18:50:00,24.36683333333333,22.105666666666668,4.728777333333334,8,28,18,2,3.3085166666666685
2012-08-28 19:50:00,23.115666666666662,19.581166666666665,0.0,8,28,19,2,0.0
2012-08-28 20:50:00,21.843666666666664,17.518,0.0,8,28,20,2,0.0
2012-08-28 21:40:00,20.976,15.9144,0.0,8,28,21,2,0.0
2012-08-29 04:50:00,16.316333333333333,12.438,0.0,8,29,4,2,0.0
2012-08-29 05:50:00,16.073833333333333,11.704833333333331,25.829025333333334,8,29,5,2,10.052066666666668
2012-08-29 06:50:00,18.585833333333337,17.041833333333333,188.4687186666666,8,29,6,2,40.0326
2012-08-29 07:50:00,22.629166666666663,30.647166666666667,409.8691253333332,8,29,7,2,41.1878
2012-08-29 08:50:00,26.659666666666663,36.76500000000001,623.2583106666667,8,29,8,2,489.84855
2012-08-29 09:50:00,28.339166666666667,41.40333333333333,791.2366306666667,8,29,9,2,625.3884833333333
2012-08-29 10:50:00,29.82516666666667,46.30116666666667,896.2160826666666,8,29,10,2,601.4087333333334
2012-08-29 11:50:00,29.98433333333333,47.58266666666666,938.3302466666663,8,29,11,2,719.8479333333332
2012-08-29 12:50:00,30.590333333333337,46.64083333333334,918.1901133333331,8,29,12,2,705.2563333333335
2012-08-29 13:50:00,31.03233333333333,44.418000000000006,837.4168106666664,8,29,13,2,653.6397666666667
2012-08-29 14:50:00,31.361999999999995,42.41416666666667,700.7647453333334,8,29,14,2,556.1465166666665
2012-08-29 15:50:00,30.53633333333333,37.43266666666667,507.66611333333327,8,29,15,2,404.4143666666669
2012-08-29 16:50:00,29.599166666666672,32.10966666666667,286.11848133333336,8,29,16,2,210.4143666666667
2012-08-29 17:50:00,28.394666666666662,26.992666666666665,84.45486799999996,8,29,17,2,48.02965000000002
2012-08-29 18:50:00,25.1725,22.46466666666667,3.265830666666666,8,29,18,2,2.717716666666667
2012-08-29 19:50:00,23.609333333333336,19.741166666666665,0.0,8,29,19,2,0.0
2012-08-29 20:50:00,22.0765,17.346666666666668,0.0,8,29,20,2,0.0
2012-08-29 21:40:00,21.45,16.733,0.0,8,29,21,2,0.0
2012-08-30 04:50:00,17.588166666666666,13.439166666666663,0.0,8,30,4,2,0.0
2012-08-30 05:50:00,17.361666666666668,13.354166666666666,16.264652,8,30,5,2,9.4021
2012-08-30 06:50:00,19.392,17.258000000000003,140.02658533333334,8,30,6,2,99.29856666666664
2012-08-30 07:50:00,22.8,25.7385,331.63557066666664,8,30,7,2,272.4384000000001
2012-08-30 08:50:00,26.9115,34.504333333333335,561.1017360000001,8,30,8,2,441.2920499999999
2012-08-30 09:50:00,28.89,39.86116666666667,734.2137426666667,8,30,9,2,579.9001666666666
2012-08-30 10:50:00,30.075833333333332,45.58683333333334,879.4301493333332,8,30,10,2,679.4632833333332
2012-08-30 11:50:00,30.72583333333333,48.31066666666667,913.3733984000005,8,30,11,2,698.3079999999999
2012-08-30 12:58:00,31.313,46.9428,904.0906110638294,8,30,12,2,693.1017021276595
2012-08-30 13:58:00,31.465666666666667,44.39433333333333,823.3259893333335,8,30,13,2,641.2140833333335
2012-08-30 14:58:00,31.813333333333333,41.50183333333333,693.0176066666668,8,30,14,2,551.1099666666668
2012-08-30 15:58:00,31.337,37.56783333333333,502.8715773333333,8,30,15,2,398.53563333333307
2012-08-30 16:58:00,30.93766666666667,32.920333333333325,282.01762666666673,8,30,16,2,205.8830166666668
2012-08-30 17:58:00,28.85633333333333,27.447333333333333,81.91432666666665,8,30,17,2,46.05971666666668
2012-08-30 18:58:00,25.685666666666663,22.42533333333333,2.8889813333333336,8,30,18,2,2.481483333333334
2012-09-01 04:58:00,22.926500000000004,20.835166666666662,0.0,9,1,4,3,0.0
2012-09-01 05:58:00,23.01533333333333,21.0395,17.709544000000005,9,1,5,3,8.152550000000002
2012-09-01 06:58:00,24.609666666666666,23.998500000000003,157.474104,9,1,6,3,107.32413333333336
2012-09-01 07:58:00,27.209,30.751166666666663,382.71560133333327,9,1,7,3,295.62081666666666
2012-09-01 08:58:00,29.765,42.416,573.1329413333333,9,1,8,3,451.3628833333333
2012-09-01 09:58:00,31.780999999999995,50.01416666666668,727.1823066666666,9,1,9,3,568.0082666666664
2012-09-01 10:58:00,33.468,56.759833333333326,840.1282813333333,9,1,10,3,672.9404999999995
2012-09-01 11:58:00,34.60783333333333,58.07,891.5773266666666,9,1,11,3,679.2282333333332
2012-09-01 12:58:00,35.324000000000005,56.35216666666667,872.8299653333331,9,1,12,3,674.3323666666668
2012-09-01 13:58:00,35.67316666666667,54.3615,797.0769280000003,9,1,13,3,620.5282166666665
2012-09-01 14:58:00,35.590333333333334,50.3765,658.0215960000002,9,1,14,3,522.2611333333332
2012-09-01 15:58:00,34.549166666666665,44.60116666666667,470.1633186666666,9,1,15,3,374.4174666666666
2012-09-01 16:58:00,32.7085,36.93383333333333,234.79641866666668,9,1,16,3,177.49540000000005
2012-09-01 17:58:00,28.94683333333333,27.335333333333327,30.3717,9,1,17,3,21.659150000000004
2012-09-01 18:58:00,26.912666666666667,24.283166666666663,1.9360546666666665,9,1,18,3,1.8009499999999996
2012-09-01 19:58:00,25.705,22.183666666666667,0.0,9,1,19,3,0.0
2012-09-01 20:58:00,25.76933333333333,23.2795,0.0,9,1,20,3,0.0
2012-09-01 21:48:00,25.5876,23.285,0.0,9,1,21,3,0.0
2012-09-02 04:58:00,22.02666666666667,19.6905,0.0,9,2,4,3,0.0
2012-09-02 05:58:00,22.119666666666664,20.180333333333333,16.313473333333338,9,2,5,3,8.93115
2012-09-02 06:58:00,24.18083333333333,23.5025,138.51211999999998,9,2,6,3,109.86376666666663
2012-09-02 07:58:00,27.15883333333333,31.47283333333333,379.72653066666663,9,2,7,3,288.3003166666667
2012-09-02 08:58:00,29.47,41.05183333333333,482.33199466666673,9,2,8,3,365.9875500000001
2012-09-02 09:58:00,31.751500000000004,53.007,714.3594013333333,9,2,9,3,583.4677833333333
2012-09-02 10:58:00,33.410833333333336,58.56616666666667,845.000956,9,2,10,3,648.7250333333334
2012-09-02 11:58:00,33.67183333333333,54.76650000000001,648.1573546666667,9,2,11,3,474.6134833333334
2012-09-02 12:58:00,34.7915,54.38116666666667,638.0179093333335,9,2,12,3,499.1689999999999
2012-09-02 13:58:00,35.317,57.764833333333335,759.3478279999997,9,2,13,3,611.8589166666667
2012-09-02 14:58:00,34.22566666666666,48.449000000000005,589.5666146666666,9,2,14,3,506.5880333333332
2012-09-02 15:58:00,30.941666666666663,34.45033333333334,277.231932,9,2,15,3,211.81536666666668
2012-09-02 16:58:00,31.608166666666666,34.69049999999999,174.58431200000004,9,2,16,3,131.8740666666666
2012-09-02 17:58:00,29.706666666666667,29.851166666666668,74.12001333333336,9,2,17,3,51.6307
2012-09-02 18:58:00,26.9595,24.478166666666667,1.9374719999999999,9,2,18,3,1.6355833333333338
2012-09-02 19:58:00,25.796833333333336,22.67383333333333,0.0,9,2,19,3,0.0
2012-09-02 20:58:00,24.709833333333336,21.349,0.0,9,2,20,3,0.0
2012-09-02 21:48:00,23.7072,20.018,0.0,9,2,21,3,0.0
2012-09-03 04:58:00,21.3365,18.981666666666666,0.0,9,3,4,3,0.0
2012-09-03 05:58:00,21.74983333333333,19.531666666666663,26.437045333333337,9,3,5,3,13.500783333333333
2012-09-03 06:58:00,24.488333333333333,23.65216666666667,160.48273866666668,9,3,6,3,111.65688333333335
2012-09-03 07:58:00,27.534333333333336,31.378833333333336,398.5511933333333,9,3,7,3,322.23416666666674
2012-09-03 08:58:00,29.56866666666667,43.04266666666666,522.435584,9,3,8,3,412.0704333333333
2012-09-03 09:58:00,30.603,45.24733333333333,439.6353173333334,9,3,9,3,368.3516833333333
2012-09-03 10:51:00,31.769250000000003,47.609,665.0001449999999,9,3,10,3,519.2156874999997
2012-09-03 11:51:00,32.51816666666667,53.91516666666666,843.4144359999999,9,3,11,3,656.0192833333334
2012-09-03 12:51:00,32.705666666666666,54.12416666666667,871.6996813333333,9,3,12,3,661.6393000000002
2012-09-03 13:51:00,33.05916666666666,50.976333333333336,644.579804,9,3,13,3,514.4684333333333
2012-09-03 14:51:00,32.1495,43.59983333333333,485.4436226666667,9,3,14,3,390.24978333333326
2012-09-03 15:51:00,32.83383333333333,45.048,475.8780840000001,9,3,15,3,372.20100000000014
2012-09-03 16:51:00,31.883333333333336,37.29516666666667,217.71745333333337,9,3,16,3,162.6153499999999
2012-09-03 17:51:00,30.688666666666663,32.179500000000004,135.3358573333334,9,3,17,3,95.48793333333342
2012-09-03 18:51:00,27.21816666666666,24.116666666666664,1.604568,9,3,18,3,1.7260000000000002
2012-09-03 19:51:00,25.5735,21.657666666666668,0.0,9,3,19,3,0.0
2012-09-03 20:51:00,24.40083333333333,20.573000000000004,0.0,9,3,20,3,0.0
2012-09-03 21:41:00,24.239799999999995,21.1248,0.0,9,3,21,3,0.0
2012-09-04 04:51:00,22.528500000000005,19.8685,0.0,9,4,4,3,0.0
2012-09-04 05:51:00,22.508,19.986500000000003,21.086411999999996,9,4,5,3,11.552783333333334
2012-09-04 06:51:00,24.83316666666667,23.550666666666668,151.9002026666667,9,4,6,3,105.03798333333334
2012-09-04 07:51:00,26.9275,30.6725,289.9605653333333,9,4,7,3,225.0005
2012-09-04 08:51:00,28.803166666666662,39.80166666666667,478.595284,9,4,8,3,372.99646666666666
2012-09-04 09:51:00,30.822,45.85716666666666,541.6002119999999,9,4,9,3,453.41925000000015
2012-09-04 10:51:00,30.703,41.86166666666667,292.61215999999996,9,4,10,3,251.61085
2012-09-04 11:51:00,30.02316666666667,34.058,236.08008933333338,9,4,11,3,209.3783
2012-09-04 12:51:00,32.009,45.41666666666666,568.0183333333334,9,4,12,3,450.4552666666669
2012-09-04 13:51:00,32.712666666666664,43.13766666666667,491.67192666666676,9,4,13,3,375.83876666666674
2012-09-04 14:51:00,33.41833333333334,50.13833333333333,548.622284,9,4,14,3,445.87223333333327
2012-09-04 15:51:00,31.1405,34.71483333333333,164.57972933333335,9,4,15,3,135.32321666666658
2012-09-04 16:51:00,29.90683333333333,32.696666666666665,205.60129999999998,9,4,16,3,160.27951666666664
2012-09-04 17:51:00,28.8,28.961166666666667,65.73487066666665,9,4,17,3,41.777383333333326
2012-09-04 18:51:00,26.464166666666667,24.00733333333333,1.7558359999999997,9,4,18,3,1.5462666666666662
2012-09-04 19:51:00,25.068166666666663,21.8465,0.0,9,4,19,3,0.0
2012-09-04 20:51:00,24.517333333333337,21.13433333333333,0.0,9,4,20,3,0.0
2012-09-04 21:41:00,23.8924,20.7332,0.0,9,4,21,3,0.0
2012-09-05 04:51:00,21.360666666666663,18.34733333333333,0.0,9,5,4,3,0.0
2012-09-05 05:51:00,21.107166666666664,18.191,15.126401333333332,9,5,5,3,6.604983333333334
2012-09-05 06:51:00,22.9715,21.473166666666668,166.96020799999997,9,5,6,3,108.95186666666667
2012-09-05 07:51:00,25.99183333333333,30.57133333333333,384.1966146666667,9,5,7,3,306.9744666666668
2012-09-05 08:51:00,28.283,43.13016666666666,579.8731453333334,9,5,8,3,435.8010999999999
2012-09-05 09:51:00,29.760833333333338,44.66066666666666,620.1018493333335,9,5,9,3,451.4345333333334
2012-09-05 10:51:00,32.204,57.59216666666666,874.2980933333334,9,5,10,3,629.2987333333334
2012-09-05 11:51:00,33.07783333333333,57.901,938.8102159999999,9,5,11,3,728.0429333333334
2012-09-05 12:51:00,32.783166666666666,55.67366666666667,893.9765693333335,9,5,12,3,681.8189999999998
2012-09-05 13:51:00,32.33566666666667,51.1225,785.0904040000001,9,5,13,3,590.0801000000002
2012-09-05 14:51:00,32.04416666666666,48.92916666666667,672.928344,9,5,14,3,525.1603833333334
2012-09-05 15:51:00,31.6585,42.93783333333334,469.3286,9,5,15,3,363.7655666666667
2012-09-05 16:51:00,29.885666666666665,34.277833333333334,248.0629546666666,9,5,16,3,174.97526666666673
2012-09-05 17:51:00,27.99983333333333,27.33366666666667,61.03296800000001,9,5,17,3,32.651916666666665
2012-09-05 18:51:00,25.99266666666667,23.2545,1.1582893333333335,9,5,18,3,1.1089166666666666
2012-09-05 19:51:00,25.203333333333333,21.89933333333333,0.0,9,5,19,3,0.0
2012-09-05 20:51:00,24.32933333333333,20.65383333333333,0.0,9,5,20,3,0.0
2012-09-05 21:41:00,23.837399999999995,20.055,0.0,9,5,21,3,0.0
2012-09-06 04:51:00,21.641333333333336,18.070833333333336,0.0,9,6,4,3,0.0
2012-09-06 05:51:00,21.793166666666664,18.682666666666663,22.702320000000007,9,6,5,3,11.813116666666668
2012-09-06 06:51:00,23.192833333333336,22.7115,153.2479853333333,9,6,6,3,99.9134
2012-09-06 07:51:00,25.6505,31.603833333333338,380.6110453333333,9,6,7,3,296.9756666666668
2012-09-06 08:51:00,27.8235,38.91433333333334,588.7462666666667,9,6,8,3,460.3847500000002
2012-09-06 09:51:00,29.6125,45.37483333333333,789.9021413333334,9,6,9,3,610.3447499999999
2012-09-06 10:52:00,31.08525,52.66375000000001,931.7086542222222,9,6,10,3,707.873711111111
2012-09-06 11:52:00,31.911,56.16233333333334,921.0999040000003,9,6,11,3,695.1586833333334
2012-09-06 12:52:00,32.405166666666666,53.85716666666667,829.7342759999999,9,6,12,3,625.2476
2012-09-06 13:52:00,32.41416666666667,49.6035,765.6450453333332,9,6,13,3,599.9154166666666
2012-09-06 14:52:00,31.82983333333333,46.23933333333334,588.344404137931,9,6,14,3,489.980396551724
2012-09-06 15:52:00,28.07625,28.719,113.23774297872339,9,6,15,3,93.59663829787236
2012-09-06 16:52:00,26.5645,26.205166666666667,42.3575213333333,9,6,16,3,34.02965
2012-09-06 17:52:00,25.834666666666667,25.035333333333337,34.36361466666667,9,6,17,3,27.78065
2012-09-06 18:52:00,25.020166666666665,23.251166666666663,0.4580399999999999,9,6,18,3,0.50975
2012-09-06 19:52:00,24.41333333333333,22.159333333333333,0.0,9,6,19,3,0.0
2012-09-06 20:52:00,23.82483333333333,21.244666666666664,0.0,9,6,20,3,0.0
2012-09-06 21:52:00,23.20283333333333,20.46166666666667,0.0,9,6,21,3,0.0
2012-09-07 04:52:00,21.51633333333333,19.6395,0.0,9,7,4,3,0.0
2012-09-07 05:52:00,21.470666666666663,19.457666666666665,13.186802666666667,9,7,5,3,6.312700000000001
2012-09-07 06:52:00,22.53783333333333,21.32466666666667,136.20003066666663,9,7,6,3,91.95241666666664
2012-09-07 07:52:00,24.831499999999995,28.19033333333333,333.79382799999996,9,7,7,3,265.5261166666666
2012-09-07 08:52:00,27.24833333333333,32.466,525.8379013333333,9,7,8,3,394.5081999999999
2012-09-07 09:52:00,28.57433333333333,37.24266666666667,726.6390093333333,9,7,9,3,569.9107166666666
2012-09-07 10:52:00,29.195166666666665,39.02466666666667,833.7136146666662,9,7,10,3,655.1467166666667
2012-09-07 11:52:00,29.22683333333333,38.33083333333334,861.6952799999999,9,7,11,3,670.8325333333337
2012-09-07 12:52:00,30.110166666666668,40.015166666666666,843.7142906666666,9,7,12,3,657.8133833333334
2012-09-07 13:52:00,29.950333333333333,37.58983333333334,754.9661813333331,9,7,13,3,594.3458333333333
2012-09-07 14:52:00,30.2965,35.96666666666667,610.8683159999998,9,7,14,3,485.90918333333326
2012-09-07 15:52:00,29.612333333333336,32.931999999999995,421.50633052631576,9,7,15,3,329.3565526315789
2012-09-07 16:55:00,28.3418,29.0112,217.82961411764705,9,7,16,3,158.6897254901961
2012-09-07 17:55:00,26.23883333333333,25.3395,53.85076133333333,9,7,17,3,33.23420000000001
2012-09-07 18:55:00,24.627,23.084000000000003,0.9524226666666666,9,7,18,3,0.8928999999999999
2012-09-07 19:55:00,24.063,22.42566666666666,0.0,9,7,19,3,0.0
2012-09-07 20:55:00,23.62483333333333,21.399,0.0,9,7,20,3,0.0
2012-09-08 08:53:00,26.5565,34.093500000000006,694.36766,9,8,8,3,547.0415277777778
2012-09-08 09:43:00,27.2212,36.8648,859.8229191489362,9,8,9,3,670.2811063829787
2012-09-08 10:52:00,28.69175,40.651500000000006,899.549076,9,8,10,3,699.1105666666666
2012-09-08 11:52:00,29.189333333333337,41.19866666666667,844.746636,9,8,11,3,684.1882166666668
2012-09-08 12:52:00,29.86583333333333,42.688500000000005,714.7315546666666,9,8,12,3,590.8952833333334
2012-09-08 13:52:00,29.71983333333333,39.699666666666666,642.6431213333335,9,8,13,3,509.3555166666667
2012-09-08 14:52:00,29.699,37.11366666666667,444.4403826666666,9,8,14,3,339.94969999999984
2012-09-08 15:52:00,28.938666666666663,33.33866666666667,225.56517466666673,9,8,15,3,160.3722666666667
2012-09-08 16:52:00,27.984,29.169666666666668,53.02832666666667,9,8,16,3,31.144566666666677
2012-09-08 17:52:00,25.823666666666668,24.661,0.5690666666666666,9,8,17,3,0.6783166666666668
2012-09-08 18:52:00,24.18983333333333,21.911666666666665,0.0,9,8,18,3,0.0
2012-09-08 19:52:00,23.197166666666664,20.2595,0.0,9,8,19,3,0.0
2012-09-08 20:52:00,22.635166666666667,19.3465,0.0,9,8,20,3,0.0
2012-09-08 21:52:00,22.018833333333333,17.822,0.0,9,8,21,3,0.0
2012-09-09 04:52:00,17.503333333333334,14.408333333333331,11.693439999999997,9,9,4,3,5.6804
2012-09-09 05:52:00,17.610000000000003,14.871333333333332,139.84196266666666,9,9,5,3,92.46468333333335
2012-09-09 06:52:00,18.841666666666665,16.9815,345.1308133333334,9,9,6,3,272.95135
2012-09-09 07:52:00,21.7845,23.849833333333333,551.068344,9,9,7,3,418.94085
2012-09-09 08:52:00,25.1655,32.77166666666667,723.573248,9,9,8,3,567.0096333333332
2012-09-09 09:52:00,27.474,39.20766666666666,836.5885133333335,9,9,9,3,645.7529666666667
2012-09-09 10:52:00,29.085,42.92616666666667,878.9475560000002,9,9,10,3,670.1543166666668
2012-09-09 11:52:00,29.94666666666667,43.96916666666667,850.5350080000001,9,9,11,3,654.6520833333335
2012-09-09 12:52:00,30.53233333333333,44.16216666666667,757.211908,9,9,12,3,589.3479500000001
2012-09-09 13:52:00,30.572166666666664,42.14266666666666,610.1495199999998,9,9,13,3,478.29958333333343
2012-09-09 14:52:00,30.463166666666663,38.886833333333335,419.91132000000005,9,9,14,3,323.55186666666674
2012-09-09 15:52:00,29.674500000000005,34.83666666666667,142.40736533333327,9,9,15,3,103.4817
2012-09-09 16:52:00,27.51533333333333,28.01183333333333,44.33765200000002,9,9,16,3,30.95513333333332
2012-09-09 17:52:00,25.7905,24.737000000000005,0.36507199999999995,9,9,17,3,0.49725
2012-09-09 18:52:00,24.3115,21.976000000000003,0.0,9,9,18,3,0.0
2012-09-09 19:52:00,23.454666666666668,19.988,0.07636666666666665,9,9,19,3,0.0
2012-09-09 20:52:00,22.49666666666667,18.591833333333337,0.0,9,9,20,3,0.0
2012-09-09 21:42:00,21.3954,16.701,0.0,9,9,21,3,0.0
2012-09-10 04:52:00,17.836,13.825333333333331,11.83013333333333,9,10,4,3,5.975816666666665
2012-09-10 05:52:00,17.907666666666668,14.153833333333331,134.350436,9,10,5,3,90.12255000000002
2012-09-10 06:52:00,19.521,17.165499999999998,338.11887599999994,9,10,6,3,265.54701666666665
2012-09-10 07:52:00,22.3195,26.078666666666667,542.5980973333334,9,10,7,3,412.72681666666665
2012-09-10 08:52:00,25.97683333333333,39.208333333333336,713.1869093333337,9,10,8,3,553.9442833333334
2012-09-10 09:52:00,28.851,44.37233333333333,818.0804133333332,9,10,9,3,624.1207833333335
2012-09-10 10:52:00,30.158166666666663,51.0195,857.7940893333332,9,10,10,3,660.2514333333331
2012-09-10 11:52:00,31.015,51.52533333333333,844.7360199999998,9,10,11,3,637.8312833333326
2012-09-10 12:52:00,32.050000000000004,53.98566666666667,395.5899066666667,9,10,12,3,308.3272833333333
2012-09-10 13:52:00,30.723166666666668,38.8675,658.2564013333334,9,10,13,3,513.1034999999998
2012-09-10 14:52:00,32.353,51.24633333333333,418.2003653333333,9,10,14,3,320.8557999999999
2012-09-10 15:52:00,31.54833333333333,43.36083333333334,211.44184133333331,9,10,15,3,150.2854
2012-09-10 16:52:00,30.25,35.1585,39.07871066666665,9,10,16,3,24.460750000000004
2012-09-10 17:52:00,27.804666666666662,26.9995,0.012008,9,10,17,3,0.2025833333333333
2012-09-10 18:52:00,25.5705,22.405,0.0,9,10,18,3,0.0
2012-09-10 19:52:00,24.214666666666663,21.0505,0.0,9,10,19,3,0.0
2012-09-10 20:52:00,23.110666666666663,18.731,0.0,9,10,20,3,0.0
2012-09-10 21:42:00,22.6522,18.5086,0.0,9,10,21,3,0.0
2012-09-11 04:52:00,18.412,14.633166666666668,8.730162666666669,9,11,4,3,4.540183333333333
2012-09-11 05:52:00,18.015833333333333,14.422833333333337,122.43269066666666,9,11,5,3,82.65924999999999
2012-09-11 06:52:00,19.5165,17.4865,324.78552399999995,9,11,6,3,252.63335000000004
2012-09-11 07:52:00,22.66733333333333,25.980666666666664,513.0747119999999,9,11,7,3,394.98465
2012-09-11 08:52:00,26.25016666666667,39.2435,681.3901280000002,9,11,8,3,531.2438000000001
2012-09-11 09:52:00,29.21916666666667,47.4545,687.9739773333333,9,11,9,3,585.4703666666666
2012-09-11 10:52:00,30.806,52.77366666666666,684.364736,9,11,10,3,545.5115000000001
2012-09-11 11:52:00,31.4125,47.05983333333333,269.2908146666666,9,11,11,3,223.93743333333344
2012-09-11 12:52:00,28.674,34.12433333333333,21.525585333333332,9,11,12,3,17.781466666666663
2012-09-11 13:52:00,23.911666666666665,22.521999999999995,23.40436933333333,9,11,13,3,15.603316666666668
2012-09-11 14:52:00,20.136166666666664,18.391166666666667,190.93786266666666,9,11,14,3,160.83315000000002
2012-09-11 15:52:00,20.627333333333333,20.984666666666666,222.94516399999998,9,11,15,3,176.14939999999996
2012-09-11 16:52:00,23.8555,28.02,31.469522666666666,9,11,16,3,22.28598333333334
2012-09-11 17:52:00,22.8065,22.1845,0.012218666666666645,9,11,17,3,0.1941333333333333
2012-09-11 18:52:00,20.712,17.2565,0.0,9,11,18,3,0.0
2012-09-11 19:52:00,20.058666666666667,16.5605,0.0,9,11,19,3,0.0
2012-09-11 20:52:00,19.6575,16.26716666666667,0.0,9,11,20,3,0.0
2012-09-11 21:52:00,19.433333333333334,16.310333333333332,0.0,9,11,21,3,0.0
2012-09-12 04:52:00,19.2,16.0,0.0,9,12,4,3,0.0
2012-09-12 05:52:00,19.2,16.0,0.0,9,12,5,3,0.0
2012-09-12 06:52:00,19.2,16.0,316.08028400000006,9,12,6,3,270.2731999999999
2012-09-12 07:52:00,21.4355,26.16483333333333,553.6302933333335,9,12,7,3,449.5534333333333
2012-09-12 08:52:00,24.511666666666667,35.60666666666666,725.1401920000001,9,12,8,3,577.3196833333332
2012-09-12 09:52:00,26.747,49.277,812.4095146666667,9,12,9,3,625.9308333333336
2012-09-12 10:52:00,28.784666666666663,53.10716666666667,870.9873146666667,9,12,10,3,667.2697000000002
2012-09-12 11:52:00,30.0815,56.20633333333333,811.2442213333333,9,12,11,3,616.9444333333334
2012-09-12 12:52:00,30.969833333333337,55.0195,746.8729266666664,9,12,12,3,591.3504833333334
2012-09-12 13:52:00,31.45583333333333,54.21866666666667,604.4654133333332,9,12,13,3,485.8758666666668
2012-09-12 14:52:00,31.68766666666667,50.68283333333334,417.3618373333333,9,12,14,3,330.7891833333333
2012-09-12 15:52:00,31.10033333333333,43.16016666666667,207.8879386666667,9,12,15,3,149.80938333333336
2012-09-12 16:52:00,29.354666666666663,34.234166666666674,36.932724,9,12,16,3,23.917900000000007
2012-09-12 17:52:00,26.27716666666667,25.328666666666667,0.036656,9,12,17,3,0.2071333333333333
2012-09-12 18:52:00,24.0605,20.760166666666667,0.0,9,12,18,3,0.0
2012-09-12 19:52:00,23.137833333333333,19.48033333333333,0.0,9,12,19,3,0.0
2012-09-12 20:52:00,22.1875,18.337,0.0,9,12,20,3,0.0
2012-09-12 21:42:00,21.5348,17.9386,0.0,9,12,21,3,0.0
2012-09-13 04:52:00,20.9095,18.129,9.579753333333334,9,13,4,3,4.531983333333332
2012-09-13 05:52:00,20.956666666666667,18.352666666666664,139.36467333333337,9,13,5,3,92.85918333333332
2012-09-13 06:52:00,22.70583333333333,20.947,321.2045746666667,9,13,6,3,266.86231666666663
2012-09-13 07:52:00,25.686666666666664,28.412833333333328,409.04433066666667,9,13,7,3,283.0200666666668
2012-09-13 08:52:00,27.2845,34.68450000000001,443.1995693333333,9,13,8,3,346.74688333333336
2012-09-13 09:52:00,28.0385,35.24883333333333,636.0943146666667,9,13,9,3,552.6266166666668
2012-09-13 10:52:00,29.696,42.3085,551.4326253333332,9,13,10,3,451.38615
2012-09-13 11:52:00,30.283666666666665,40.56333333333333,573.4667893333334,9,13,11,3,477.54310000000015
2012-09-13 12:52:00,30.730666666666668,42.002833333333335,463.81277466666654,9,13,12,3,384.9976666666666
2012-09-13 13:52:00,30.63416666666667,39.79183333333334,432.2976453333335,9,13,13,3,354.2332166666667
2012-09-13 14:52:00,30.30933333333334,37.83166666666667,234.5011546666667,9,13,14,3,195.0404666666667
2012-09-13 15:52:00,29.001833333333327,34.72816666666667,55.804860000000005,9,13,15,3,42.03841666666667
2012-09-13 16:52:00,26.919333333333334,27.4395,16.32273066666666,9,13,16,3,12.2939
2012-09-13 17:52:00,22.933000000000003,21.54116666666667,0.0,9,13,17,3,0.0490833333333333
2012-09-13 18:52:00,21.396666666666665,17.9405,0.0,9,13,18,3,0.0
2012-09-13 19:52:00,21.343,18.203333333333337,0.0,9,13,19,3,0.0
2012-09-13 20:52:00,21.485,18.841666666666665,0.0,9,13,20,3,0.0
2012-09-13 21:42:00,21.519800000000004,19.1382,0.0,9,13,21,3,0.0
2012-09-14 04:52:00,20.624333333333336,19.8875,0.8143066666666667,9,14,4,3,0.2290333333333333
2012-09-14 05:52:00,18.662000000000003,17.748333333333335,82.96964533333333,9,14,5,3,60.23526666666667
2012-09-14 06:52:00,18.370666666666665,17.192166666666665,129.613528,9,14,6,3,115.22231666666666
2012-09-14 07:52:00,19.950333333333333,22.623500000000003,198.81986666666668,9,14,7,3,169.91073333333344
2012-09-14 08:52:00,21.434833333333334,27.90483333333333,294.8035426666666,9,14,8,3,252.87970000000004
2012-09-14 09:52:00,22.255166666666668,28.05366666666666,360.49309466666665,9,14,9,3,319.81874999999974
2012-09-14 10:52:00,24.2225,33.15016666666667,619.8328906666668,9,14,10,3,508.3474
